access_id,memory_address,operation
4774,8,READ
4775,6,READ
4776,6,READ
4777,8,READ
4778,134,READ
4779,136,READ
4780,135,READ
4781,135,WRITE
4782,136,READ
4783,135,READ
4784,134,READ
4785,134,WRITE
4786,133,WRITE
4787,223,READ
4788,223,WRITE
4789,221,WRITE
4790,223,READ
4791,222,WRITE
4792,222,READ
4793,223,READ
4794,222,READ
4795,221,WRITE
4796,223,READ
4797,224,READ
4798,79,READ
4799,77,WRITE
4800,111,WRITE
4801,111,WRITE
4802,113,READ
4803,111,WRITE
4804,113,WRITE
4805,111,WRITE
4806,112,WRITE
4807,111,READ
4808,111,WRITE
4809,112,WRITE
4810,110,READ
4811,3,WRITE
4812,1,WRITE
4813,1,READ
4814,0,WRITE
4815,2,WRITE
4816,2,WRITE
4817,2,WRITE
4818,2,READ
4819,0,WRITE
4820,0,WRITE
4821,2,WRITE
4822,3,WRITE
4823,69,READ
4824,70,WRITE
4825,70,READ
4826,72,WRITE
4827,74,WRITE
4828,75,WRITE
4829,74,WRITE
4830,188,READ
4831,188,WRITE
4832,190,WRITE
4833,190,WRITE
4834,189,READ
4835,189,READ
4836,189,WRITE
4837,188,WRITE
4838,5,WRITE
4839,5,READ
4840,6,WRITE
4841,133,WRITE
4842,133,READ
4843,211,READ
4844,210,WRITE
4845,209,READ
4846,207,READ
4847,56,WRITE
4848,57,WRITE
4849,56,WRITE
4850,58,WRITE
4851,58,WRITE
4852,22,READ
4853,20,WRITE
4854,19,READ
4855,19,READ
4856,19,READ
4857,17,WRITE
4858,17,WRITE
4859,18,WRITE
4860,17,READ
4861,177,READ
4862,176,READ
4863,34,WRITE
4864,98,READ
4865,185,READ
4866,187,READ
4867,185,WRITE
4868,183,WRITE
4869,185,READ
4870,36,WRITE
4871,38,READ
4872,37,WRITE
4873,39,WRITE
4874,40,WRITE
4875,152,READ
4876,152,READ
4877,154,READ
4878,155,READ
4879,156,WRITE
4880,156,READ
4881,155,READ
4882,154,READ
4883,149,WRITE
4884,148,WRITE
4885,80,READ
4886,81,WRITE
4887,244,WRITE
4888,242,READ
4889,244,READ
4890,246,READ
4891,245,WRITE
4892,54,READ
4893,56,READ
4894,57,READ
4895,57,READ
4896,57,WRITE
4897,253,READ
4898,252,READ
4899,250,READ
4900,248,READ
4901,247,WRITE
4902,31,READ
4903,31,READ
4904,33,WRITE
4905,185,WRITE
4906,149,WRITE
4907,151,READ
4908,201,READ
4909,200,WRITE
4910,227,WRITE
4911,226,WRITE
4912,228,WRITE
4913,226,WRITE
4914,98,WRITE
4915,97,READ
4916,169,WRITE
4917,171,WRITE
4918,169,WRITE
4919,171,WRITE
4920,170,READ
4921,168,WRITE
4922,167,WRITE
4923,165,WRITE
4924,164,READ
4925,213,WRITE
4926,215,READ
4927,213,READ
4928,211,READ
4929,210,WRITE
4930,210,READ
4931,212,WRITE
4932,213,WRITE
4933,228,WRITE
4934,230,WRITE
4935,228,READ
4936,226,READ
4937,225,READ
4938,227,READ
4939,226,READ
4940,225,WRITE
4941,116,WRITE
4942,114,WRITE
4943,116,WRITE
4944,118,WRITE
4945,116,WRITE
4946,118,WRITE
4947,119,READ
4948,102,READ
4949,170,READ
4950,169,WRITE
4951,171,WRITE
4952,179,READ
4953,0,READ
4954,0,READ
4955,2,READ
4956,1,READ
4957,1,WRITE
4958,3,READ
4959,2,READ
4960,2,WRITE
4961,4,WRITE
4962,41,WRITE
4963,43,READ
4964,42,READ
4965,160,READ
4966,161,WRITE
4967,160,WRITE
4968,160,READ
4969,158,READ
4970,160,WRITE
4971,161,READ
4972,34,WRITE
4973,36,WRITE
4974,35,READ
4975,35,READ
4976,33,WRITE
4977,32,READ
4978,33,READ
4979,34,WRITE
4980,33,READ
4981,31,WRITE
4982,32,WRITE
4983,31,WRITE
4984,33,READ
4985,32,WRITE
4986,30,READ
4987,28,READ
4988,30,READ
4989,29,WRITE
4990,29,WRITE
4991,31,READ
4992,29,WRITE
4993,22,WRITE
4994,21,READ
4995,129,READ
4996,130,READ
4997,130,WRITE
4998,130,READ
4999,190,WRITE
5000,188,WRITE
