access_id,memory_address,operation,cache_result
3305,30,WRITE,MISS
3306,32,READ,HIT
3307,31,WRITE,MISS
3308,33,WRITE,HIT
3309,32,WRITE,HIT
3310,31,WRITE,HIT
3311,31,READ,HIT
3312,32,READ,HIT
3313,30,READ,HIT
3314,29,READ,MISS
3315,31,WRITE,HIT
3316,32,READ,HIT
3317,30,WRITE,HIT
3318,30,WRITE,HIT
3319,29,READ,HIT
3320,27,READ,MISS
3321,121,WRITE,MISS
3322,121,READ,HIT
3323,123,READ,MISS
3324,125,WRITE,MISS
3325,161,READ,MISS
3326,162,WRITE,MISS
3327,163,READ,MISS
3328,163,READ,HIT
3329,93,WRITE,MISS
3330,93,READ,HIT
3331,132,READ,MISS
3332,132,READ,HIT
3333,125,WRITE,HIT
3334,125,READ,HIT
3335,127,READ,MISS
3336,125,WRITE,HIT
3337,123,READ,HIT
3338,121,READ,HIT
3339,119,READ,MISS
3340,237,WRITE,MISS
3341,237,READ,HIT
3342,239,WRITE,MISS
3343,240,WRITE,MISS
3344,240,WRITE,HIT
3345,243,READ,MISS
3346,245,READ,MISS
3347,247,WRITE,MISS
3348,247,WRITE,HIT
3349,248,READ,MISS
3350,211,WRITE,MISS
3351,209,READ,MISS
3352,208,READ,MISS
3353,207,READ,MISS
3354,209,WRITE,HIT
3355,208,WRITE,HIT
3356,3,WRITE,MISS
3357,2,READ,MISS
3358,2,READ,HIT
3359,3,READ,HIT
3360,5,WRITE,MISS
3361,6,WRITE,MISS
3362,8,WRITE,MISS
3363,7,READ,MISS
3364,8,READ,HIT
3365,7,WRITE,HIT
3366,9,READ,MISS
3367,7,READ,HIT
3368,8,READ,HIT
3369,10,WRITE,MISS
3370,9,WRITE,HIT
3371,10,READ,HIT
3372,9,READ,HIT
3373,17,READ,MISS
3374,15,READ,MISS
3375,14,WRITE,MISS
3376,14,WRITE,HIT
3377,15,READ,HIT
3378,13,WRITE,MISS
3379,14,READ,HIT
3380,16,WRITE,MISS
3381,14,READ,HIT
3382,14,READ,HIT
3383,13,WRITE,HIT
3384,11,READ,MISS
3385,12,READ,MISS
3386,7,WRITE,HIT
3387,8,READ,HIT
3388,7,WRITE,HIT
3389,7,WRITE,HIT
3390,5,WRITE,HIT
3391,7,READ,HIT
3392,9,WRITE,HIT
3393,7,WRITE,HIT
3394,8,READ,HIT
3395,9,READ,HIT
3396,7,WRITE,HIT
3397,6,READ,HIT
3398,5,WRITE,HIT
3399,7,READ,HIT
3400,5,WRITE,HIT
3401,6,READ,HIT
3402,6,WRITE,HIT
3403,8,READ,HIT
3404,6,WRITE,HIT
3405,199,READ,MISS
3406,198,WRITE,MISS
3407,53,READ,MISS
3408,52,WRITE,MISS
3409,54,WRITE,MISS
3410,148,WRITE,MISS
3411,148,WRITE,HIT
3412,150,READ,MISS
3413,151,READ,MISS
3414,152,WRITE,MISS
3415,154,READ,MISS
3416,156,READ,MISS
3417,158,READ,MISS
3418,169,READ,MISS
3419,171,WRITE,MISS
3420,170,WRITE,MISS
3421,169,WRITE,HIT
3422,170,WRITE,HIT
3423,118,READ,MISS
3424,120,READ,MISS
3425,119,WRITE,MISS
3426,119,READ,HIT
3427,119,READ,HIT
3428,119,READ,HIT
3429,118,READ,HIT
3430,118,WRITE,HIT
3431,116,WRITE,MISS
3432,114,WRITE,MISS
3433,10,WRITE,MISS
3434,9,READ,MISS
3435,10,READ,HIT
3436,129,WRITE,MISS
3437,128,READ,MISS
3438,128,WRITE,HIT
3439,193,WRITE,MISS
3440,194,WRITE,MISS
3441,194,READ,HIT
3442,196,READ,MISS
3443,198,READ,MISS
3444,199,WRITE,MISS
3445,197,READ,MISS
3446,197,WRITE,HIT
3447,196,WRITE,HIT
3448,198,READ,HIT
3449,196,READ,HIT
3450,198,WRITE,HIT
3451,198,WRITE,HIT
3452,196,READ,HIT
3453,197,WRITE,HIT
3454,196,READ,HIT
3455,195,READ,MISS
3456,194,WRITE,HIT
3457,194,READ,HIT
3458,192,READ,MISS
3459,220,READ,MISS
3460,218,WRITE,MISS
3461,220,READ,HIT
3462,220,WRITE,HIT
3463,118,READ,MISS
3464,119,WRITE,MISS
3465,121,WRITE,MISS
3466,120,READ,MISS
3467,135,WRITE,MISS
3468,133,READ,MISS
3469,133,WRITE,HIT
3470,61,WRITE,MISS
3471,62,READ,MISS
3472,60,READ,MISS
3473,58,READ,MISS
3474,56,WRITE,MISS
3475,58,WRITE,HIT
3476,60,READ,HIT
3477,60,WRITE,HIT
3478,60,WRITE,HIT
3479,58,WRITE,HIT
3480,59,READ,MISS
3481,59,READ,HIT
3482,136,WRITE,MISS
3483,136,READ,HIT
3484,134,READ,MISS
3485,133,READ,HIT
3486,131,READ,MISS
3487,145,WRITE,MISS
3488,58,WRITE,HIT
3489,196,WRITE,MISS
3490,197,WRITE,MISS
3491,199,READ,MISS
3492,154,WRITE,MISS
3493,56,READ,HIT
3494,215,WRITE,MISS
3495,214,WRITE,MISS
3496,213,WRITE,MISS
3497,53,WRITE,MISS
3498,55,READ,MISS
3499,54,READ,MISS
3500,52,WRITE,MISS
3501,120,READ,MISS
3502,122,WRITE,MISS
3503,122,WRITE,HIT
3504,120,WRITE,HIT
3505,119,READ,MISS
3506,121,READ,MISS
3507,121,READ,HIT
3508,120,WRITE,HIT
3509,119,WRITE,HIT
3510,119,READ,HIT
3511,117,WRITE,MISS
3512,119,READ,HIT
3513,121,READ,HIT
3514,122,READ,HIT
3515,121,WRITE,HIT
3516,119,READ,HIT
3517,118,WRITE,MISS
3518,117,READ,HIT
3519,119,WRITE,HIT
3520,118,WRITE,HIT
3521,201,READ,MISS
3522,202,WRITE,MISS
3523,213,READ,HIT
3524,213,WRITE,HIT
3525,215,WRITE,HIT
3526,249,READ,MISS
3527,137,WRITE,MISS
3528,135,READ,MISS
3529,136,WRITE,MISS
3530,137,READ,HIT
3531,136,READ,HIT
3532,138,WRITE,MISS
3533,140,READ,MISS
3534,139,WRITE,MISS
3535,139,WRITE,HIT
3536,140,READ,HIT
3537,142,READ,MISS
3538,143,WRITE,MISS
3539,144,READ,MISS
3540,143,WRITE,HIT
3541,143,READ,HIT
3542,141,WRITE,MISS
3543,19,READ,MISS
3544,18,WRITE,MISS
3545,222,READ,MISS
3546,223,WRITE,MISS
3547,221,WRITE,MISS
3548,223,WRITE,HIT
3549,225,READ,MISS
3550,227,WRITE,MISS
3551,225,READ,HIT
3552,227,READ,HIT
3553,229,READ,MISS
3554,123,WRITE,MISS
3555,121,WRITE,MISS
3556,171,WRITE,MISS
3557,170,WRITE,MISS
3558,170,WRITE,HIT
3559,171,WRITE,HIT
3560,171,READ,HIT
3561,170,READ,HIT
3562,171,WRITE,HIT
3563,171,WRITE,HIT
3564,171,READ,HIT
3565,171,READ,HIT
3566,162,READ,MISS
3567,163,READ,MISS
3568,163,WRITE,HIT
3569,163,READ,HIT
3570,164,READ,MISS
3571,165,WRITE,MISS
3572,164,WRITE,HIT
3573,254,READ,MISS
3574,255,READ,MISS
3575,179,READ,MISS
3576,178,READ,MISS
3577,176,READ,MISS
3578,176,WRITE,HIT
3579,231,WRITE,MISS
3580,230,READ,MISS
3581,228,WRITE,MISS
3582,228,READ,HIT
3583,230,WRITE,HIT
3584,232,READ,MISS
3585,232,READ,HIT
3586,232,WRITE,HIT
3587,230,READ,HIT
3588,229,READ,MISS
3589,229,READ,HIT
3590,229,WRITE,HIT
3591,229,WRITE,HIT
3592,227,READ,MISS
3593,137,READ,MISS
3594,139,WRITE,MISS
3595,137,WRITE,HIT
3596,139,WRITE,HIT
3597,141,WRITE,MISS
3598,140,READ,MISS
3599,138,READ,MISS
3600,107,WRITE,MISS
3601,108,WRITE,MISS
3602,109,READ,MISS
3603,107,READ,HIT
3604,20,WRITE,MISS
3605,18,READ,MISS
3606,17,WRITE,MISS
3607,68,WRITE,MISS
3608,69,WRITE,MISS
3609,163,WRITE,MISS
3610,6,READ,MISS
3611,59,WRITE,MISS
3612,150,READ,MISS
3613,149,WRITE,MISS
3614,151,WRITE,MISS
3615,99,WRITE,MISS
3616,205,WRITE,MISS
3617,206,WRITE,MISS
3618,207,READ,MISS
3619,205,READ,HIT
3620,90,WRITE,MISS
3621,91,WRITE,MISS
3622,109,READ,MISS
3623,107,WRITE,MISS
3624,105,WRITE,MISS
3625,149,READ,HIT
3626,30,WRITE,MISS
3627,29,WRITE,MISS
3628,31,WRITE,MISS
3629,33,READ,MISS
3630,34,READ,MISS
3631,2,WRITE,MISS
3632,1,WRITE,MISS
3633,3,READ,MISS
3634,122,WRITE,MISS
3635,124,WRITE,MISS
3636,122,READ,HIT
3637,62,WRITE,MISS
3638,194,READ,MISS
3639,194,WRITE,HIT
3640,194,WRITE,HIT
3641,195,READ,MISS
3642,197,READ,MISS
3643,199,READ,MISS
3644,198,READ,MISS
3645,196,WRITE,MISS
3646,196,READ,HIT
3647,65,WRITE,MISS
3648,66,WRITE,MISS
3649,201,READ,MISS
3650,200,READ,MISS
3651,199,READ,HIT
3652,198,READ,HIT
3653,200,READ,HIT
3654,200,READ,HIT
3655,200,READ,HIT
3656,200,WRITE,HIT
3657,202,WRITE,MISS
3658,203,WRITE,MISS
3659,204,WRITE,MISS
3660,205,READ,MISS
3661,121,WRITE,MISS
3662,121,WRITE,HIT
3663,121,READ,HIT
3664,123,WRITE,MISS
3665,121,WRITE,HIT
3666,123,READ,HIT
3667,124,WRITE,MISS
3668,125,WRITE,MISS
3669,126,WRITE,MISS
3670,127,READ,MISS
3671,244,WRITE,MISS
3672,246,WRITE,MISS
3673,248,READ,MISS
3674,249,WRITE,MISS
3675,247,WRITE,MISS
3676,245,WRITE,MISS
3677,247,READ,HIT
3678,249,READ,HIT
3679,250,WRITE,MISS
3680,252,WRITE,MISS
3681,250,WRITE,HIT
3682,252,WRITE,HIT
3683,251,WRITE,MISS
3684,159,READ,MISS
3685,159,WRITE,HIT
3686,157,WRITE,MISS
3687,156,READ,MISS
3688,156,WRITE,HIT
3689,154,WRITE,MISS
3690,155,WRITE,MISS
3691,66,WRITE,MISS
3692,198,READ,MISS
3693,197,WRITE,MISS
3694,196,READ,MISS
3695,195,WRITE,MISS
3696,186,WRITE,MISS
3697,185,WRITE,MISS
3698,187,READ,MISS
3699,189,READ,MISS
3700,187,WRITE,HIT
3701,243,WRITE,MISS
3702,244,READ,MISS
3703,246,WRITE,MISS
3704,88,READ,MISS
3705,174,WRITE,MISS
3706,173,READ,MISS
3707,172,READ,MISS
3708,218,READ,MISS
3709,110,WRITE,MISS
3710,111,WRITE,MISS
3711,113,READ,MISS
3712,113,READ,HIT
3713,115,READ,MISS
3714,114,READ,MISS
3715,113,READ,HIT
3716,113,READ,HIT
3717,238,WRITE,MISS
3718,240,WRITE,MISS
3719,240,READ,HIT
3720,168,WRITE,MISS
3721,169,READ,MISS
3722,167,WRITE,MISS
3723,250,READ,MISS
3724,249,READ,MISS
3725,247,WRITE,MISS
3726,247,READ,HIT
3727,220,READ,MISS
3728,219,WRITE,MISS
3729,219,WRITE,HIT
3730,65,READ,MISS
3731,66,READ,MISS
3732,66,READ,HIT
3733,65,WRITE,HIT
3734,64,WRITE,MISS
3735,63,WRITE,MISS
3736,65,WRITE,HIT
3737,65,READ,HIT
3738,64,READ,HIT
3739,66,WRITE,HIT
3740,68,READ,MISS
3741,67,WRITE,MISS
3742,46,WRITE,MISS
3743,47,READ,MISS
3744,48,WRITE,MISS
3745,48,READ,HIT
3746,133,READ,MISS
3747,36,READ,MISS
3748,34,WRITE,MISS
3749,33,READ,MISS
3750,33,WRITE,HIT
3751,31,READ,MISS
3752,29,WRITE,MISS
3753,254,WRITE,MISS
3754,252,READ,MISS
3755,253,WRITE,MISS
3756,252,WRITE,HIT
3757,250,WRITE,MISS
3758,155,WRITE,MISS
3759,154,WRITE,MISS
3760,152,READ,MISS
3761,151,WRITE,MISS
3762,145,WRITE,MISS
3763,207,READ,MISS
3764,209,READ,MISS
3765,210,READ,MISS
3766,210,WRITE,HIT
3767,210,WRITE,HIT
3768,211,READ,MISS
3769,213,WRITE,MISS
3770,211,READ,HIT
3771,211,WRITE,HIT
3772,213,WRITE,HIT
3773,211,READ,HIT
3774,211,WRITE,HIT
3775,140,WRITE,MISS
3776,142,WRITE,MISS
3777,159,WRITE,MISS
3778,159,WRITE,HIT
3779,43,READ,MISS
3780,45,WRITE,MISS
3781,44,WRITE,MISS
3782,42,READ,MISS
3783,248,READ,MISS
3784,249,READ,MISS
3785,251,WRITE,MISS
3786,251,READ,HIT
3787,251,READ,HIT
3788,252,READ,MISS
3789,21,WRITE,MISS
3790,23,WRITE,MISS
3791,24,WRITE,MISS
3792,85,WRITE,MISS
3793,90,READ,MISS
3794,89,WRITE,MISS
3795,88,READ,MISS
3796,87,READ,MISS
3797,238,WRITE,MISS
3798,238,READ,HIT
3799,240,WRITE,MISS
3800,239,READ,MISS
3801,237,READ,MISS
3802,235,WRITE,MISS
3803,237,READ,HIT
3804,235,READ,HIT
3805,233,READ,MISS
3806,234,WRITE,MISS
3807,235,WRITE,HIT
3808,251,READ,MISS
3809,251,READ,HIT
3810,250,WRITE,MISS
3811,250,READ,HIT
3812,123,WRITE,MISS
3813,124,WRITE,MISS
3814,124,WRITE,HIT
3815,124,READ,HIT
3816,126,READ,MISS
3817,128,WRITE,MISS
3818,244,READ,MISS
3819,242,WRITE,MISS
3820,241,WRITE,MISS
3821,239,READ,HIT
3822,184,WRITE,MISS
3823,217,READ,MISS
3824,219,READ,MISS
3825,220,WRITE,MISS
3826,219,READ,HIT
3827,220,READ,HIT
3828,220,READ,HIT
3829,218,READ,MISS
3830,216,READ,MISS
3831,214,WRITE,MISS
3832,213,WRITE,MISS
3833,213,READ,HIT
3834,212,READ,MISS
3835,213,READ,HIT
3836,214,WRITE,HIT
3837,212,READ,HIT
3838,213,WRITE,HIT
3839,214,READ,HIT
3840,216,READ,HIT
3841,214,READ,HIT
3842,215,WRITE,MISS
3843,214,READ,HIT
3844,216,READ,HIT
3845,217,WRITE,HIT
3846,215,WRITE,HIT
3847,215,READ,HIT
3848,8,WRITE,MISS
3849,7,WRITE,MISS
3850,8,READ,HIT
3851,8,READ,HIT
3852,10,READ,MISS
3853,10,READ,HIT
3854,10,READ,HIT
3855,8,READ,HIT
3856,178,READ,MISS
3857,177,WRITE,MISS
3858,179,WRITE,MISS
3859,198,READ,MISS
3860,196,WRITE,MISS
3861,196,READ,HIT
3862,197,READ,MISS
3863,248,WRITE,MISS
3864,250,READ,MISS
3865,252,WRITE,MISS
3866,251,READ,MISS
3867,253,WRITE,MISS
3868,253,WRITE,HIT
3869,255,READ,MISS
3870,253,READ,HIT
3871,20,READ,MISS
3872,84,READ,MISS
3873,86,READ,MISS
3874,84,WRITE,HIT
3875,192,WRITE,MISS
3876,192,READ,HIT
3877,193,READ,MISS
3878,193,READ,HIT
3879,192,WRITE,HIT
3880,190,WRITE,MISS
3881,189,WRITE,MISS
3882,23,READ,MISS
3883,23,WRITE,HIT
3884,22,READ,MISS
3885,21,WRITE,MISS
3886,23,WRITE,HIT
3887,21,WRITE,HIT
3888,22,WRITE,HIT
3889,79,WRITE,MISS
3890,79,WRITE,HIT
3891,78,WRITE,MISS
3892,78,READ,HIT
3893,76,READ,MISS
3894,74,WRITE,MISS
3895,73,WRITE,MISS
3896,74,READ,HIT
3897,73,READ,HIT
3898,190,WRITE,HIT
3899,188,READ,MISS
3900,189,WRITE,HIT
3901,187,WRITE,MISS
3902,187,READ,HIT
3903,185,WRITE,MISS
3904,187,READ,HIT
3905,188,WRITE,HIT
3906,187,WRITE,HIT
3907,186,WRITE,MISS
3908,188,READ,HIT
3909,188,WRITE,HIT
3910,189,WRITE,HIT
3911,190,WRITE,HIT
3912,189,READ,HIT
3913,218,READ,MISS
3914,217,READ,MISS
3915,216,WRITE,MISS
3916,214,READ,MISS
3917,214,READ,HIT
3918,215,READ,MISS
3919,214,WRITE,HIT
3920,215,WRITE,HIT
3921,215,WRITE,HIT
3922,12,READ,MISS
3923,12,WRITE,HIT
3924,14,READ,MISS
3925,15,WRITE,MISS
3926,17,READ,MISS
3927,133,READ,MISS
3928,132,READ,MISS
3929,133,READ,HIT
3930,131,WRITE,MISS
3931,133,READ,HIT
3932,134,READ,MISS
3933,136,READ,MISS
3934,136,READ,HIT
3935,138,WRITE,MISS
3936,139,WRITE,MISS
3937,187,WRITE,MISS
3938,73,WRITE,MISS
3939,73,READ,HIT
3940,129,READ,MISS
3941,128,READ,MISS
3942,126,WRITE,MISS
3943,125,READ,MISS
3944,172,READ,MISS
3945,171,WRITE,MISS
3946,170,WRITE,MISS
3947,172,WRITE,HIT
3948,170,WRITE,HIT
3949,168,READ,MISS
3950,170,READ,HIT
3951,171,READ,HIT
3952,169,WRITE,MISS
3953,63,WRITE,MISS
3954,65,WRITE,MISS
3955,65,READ,HIT
3956,66,READ,MISS
3957,137,WRITE,MISS
3958,137,WRITE,HIT
3959,138,WRITE,MISS
3960,139,WRITE,MISS
3961,138,WRITE,HIT
3962,137,WRITE,HIT
3963,137,WRITE,HIT
3964,138,WRITE,HIT
3965,140,WRITE,MISS
3966,140,READ,HIT
3967,149,READ,MISS
3968,150,READ,MISS
3969,148,WRITE,MISS
3970,148,READ,HIT
3971,147,READ,MISS
3972,145,READ,MISS
3973,22,READ,MISS
3974,22,READ,HIT
3975,92,READ,MISS
3976,92,READ,HIT
3977,90,WRITE,MISS
3978,92,READ,HIT
3979,91,READ,MISS
3980,93,WRITE,MISS
3981,93,WRITE,HIT
3982,95,READ,MISS
3983,95,WRITE,HIT
3984,95,WRITE,HIT
3985,96,READ,MISS
3986,98,WRITE,MISS
3987,241,WRITE,MISS
3988,240,READ,MISS
3989,238,WRITE,MISS
3990,240,WRITE,HIT
3991,241,READ,HIT
3992,242,READ,MISS
3993,244,READ,MISS
3994,245,WRITE,MISS
3995,145,READ,HIT
3996,165,WRITE,MISS
3997,165,WRITE,HIT
3998,165,WRITE,HIT
3999,69,WRITE,MISS
4000,69,READ,HIT
4001,71,WRITE,MISS
4002,72,READ,MISS
4003,70,WRITE,MISS
4004,218,WRITE,MISS
4005,217,WRITE,MISS
4006,10,WRITE,MISS
4007,56,WRITE,MISS
4008,54,READ,MISS
4009,56,WRITE,HIT
4010,56,WRITE,HIT
4011,143,READ,MISS
4012,97,WRITE,MISS
4013,98,READ,MISS
4014,96,WRITE,MISS
4015,94,READ,MISS
4016,93,READ,MISS
4017,93,WRITE,HIT
4018,91,READ,MISS
4019,89,WRITE,MISS
4020,91,READ,HIT
4021,91,READ,HIT
4022,38,WRITE,MISS
4023,38,WRITE,HIT
4024,39,READ,MISS
4025,37,READ,MISS
4026,35,READ,MISS
4027,35,WRITE,HIT
4028,33,WRITE,MISS
4029,31,WRITE,MISS
4030,30,READ,MISS
4031,167,WRITE,MISS
4032,165,WRITE,MISS
4033,47,READ,MISS
4034,47,WRITE,HIT
4035,49,READ,MISS
4036,51,WRITE,MISS
4037,91,WRITE,HIT
4038,89,READ,HIT
4039,91,READ,HIT
4040,86,WRITE,MISS
4041,86,READ,HIT
4042,86,READ,HIT
4043,85,READ,MISS
4044,104,WRITE,MISS
4045,106,WRITE,MISS
4046,96,WRITE,MISS
4047,98,WRITE,MISS
4048,98,WRITE,HIT
4049,100,READ,MISS
4050,99,READ,MISS
4051,101,READ,MISS
4052,201,WRITE,MISS
4053,203,READ,MISS
4054,91,READ,HIT
4055,64,READ,MISS
4056,64,READ,HIT
4057,65,WRITE,MISS
4058,65,READ,HIT
4059,65,READ,HIT
4060,67,READ,MISS
4061,65,WRITE,HIT
4062,161,READ,MISS
4063,159,READ,MISS
4064,157,WRITE,MISS
4065,156,READ,MISS
4066,209,READ,MISS
4067,210,READ,MISS
4068,211,READ,MISS
4069,50,WRITE,MISS
4070,0,READ,MISS
4071,0,WRITE,HIT
4072,242,WRITE,MISS
4073,243,WRITE,MISS
4074,245,WRITE,MISS
4075,245,READ,HIT
4076,153,READ,MISS
4077,154,READ,MISS
4078,155,READ,MISS
4079,157,READ,HIT
4080,156,WRITE,HIT
4081,155,WRITE,HIT
4082,157,WRITE,HIT
4083,42,READ,MISS
4084,41,READ,MISS
4085,40,READ,MISS
4086,104,WRITE,MISS
4087,102,WRITE,MISS
4088,100,WRITE,MISS
4089,101,READ,MISS
4090,244,WRITE,MISS
4091,243,READ,HIT
4092,242,READ,HIT
4093,156,READ,HIT
4094,156,READ,HIT
4095,157,READ,HIT
4096,157,READ,HIT
4097,158,READ,MISS
4098,157,WRITE,HIT
4099,25,READ,MISS
4100,25,READ,HIT
4101,26,READ,MISS
4102,28,READ,MISS
4103,26,READ,HIT
4104,25,READ,HIT
4105,247,READ,MISS
4106,245,WRITE,MISS
4107,246,READ,MISS
4108,248,WRITE,MISS
4109,247,READ,HIT
4110,245,WRITE,HIT
4111,247,READ,HIT
4112,245,WRITE,HIT
4113,244,WRITE,HIT
4114,245,READ,HIT
4115,245,WRITE,HIT
4116,245,READ,HIT
4117,247,READ,HIT
4118,249,READ,MISS
4119,41,WRITE,MISS
4120,41,READ,HIT
4121,47,WRITE,MISS
4122,244,READ,HIT
4123,243,WRITE,HIT
4124,243,WRITE,HIT
4125,241,WRITE,MISS
4126,241,WRITE,HIT
4127,243,READ,HIT
4128,242,WRITE,MISS
4129,244,READ,HIT
4130,244,READ,HIT
4131,82,READ,MISS
4132,83,WRITE,MISS
4133,81,WRITE,MISS
4134,83,WRITE,HIT
4135,19,READ,MISS
4136,20,READ,MISS
4137,18,WRITE,MISS
4138,181,WRITE,MISS
4139,101,READ,MISS
4140,101,READ,HIT
4141,99,READ,MISS
4142,98,WRITE,MISS
4143,99,READ,HIT
4144,100,WRITE,MISS
4145,63,READ,MISS
4146,0,WRITE,MISS
4147,1,READ,MISS
4148,1,WRITE,HIT
4149,2,WRITE,MISS
4150,4,WRITE,MISS
4151,3,READ,MISS
4152,1,WRITE,HIT
4153,2,WRITE,HIT
4154,2,READ,HIT
4155,56,WRITE,MISS
4156,57,WRITE,MISS
4157,58,READ,MISS
4158,58,READ,HIT
4159,69,WRITE,MISS
4160,67,WRITE,MISS
4161,67,READ,HIT
4162,104,WRITE,MISS
4163,104,WRITE,HIT
4164,105,WRITE,MISS
4165,82,WRITE,MISS
4166,80,READ,MISS
4167,82,READ,HIT
4168,80,READ,HIT
4169,81,READ,MISS
4170,81,WRITE,HIT
4171,54,WRITE,MISS
4172,55,READ,MISS
4173,53,WRITE,MISS
4174,55,WRITE,HIT
4175,57,READ,HIT
4176,59,WRITE,MISS
4177,61,READ,MISS
4178,63,READ,MISS
4179,63,WRITE,HIT
4180,65,WRITE,MISS
4181,66,READ,MISS
4182,67,WRITE,HIT
4183,119,WRITE,MISS
4184,118,WRITE,MISS
4185,116,READ,MISS
4186,114,READ,MISS
4187,115,WRITE,MISS
4188,186,WRITE,MISS
4189,184,READ,MISS
4190,185,READ,MISS
4191,169,WRITE,MISS
4192,171,WRITE,MISS
4193,173,READ,MISS
4194,171,READ,HIT
4195,170,WRITE,MISS
4196,168,READ,MISS
4197,170,WRITE,HIT
4198,172,READ,MISS
4199,173,WRITE,HIT
4200,171,READ,HIT
4201,170,READ,HIT
4202,172,READ,HIT
4203,171,READ,HIT
4204,172,WRITE,HIT
4205,172,WRITE,HIT
4206,174,WRITE,MISS
4207,175,READ,MISS
4208,177,READ,MISS
4209,178,READ,MISS
4210,180,WRITE,MISS
4211,182,READ,MISS
4212,183,READ,MISS
4213,184,READ,HIT
4214,182,WRITE,HIT
4215,181,WRITE,MISS
4216,240,READ,MISS
4217,240,READ,HIT
4218,45,READ,MISS
4219,44,WRITE,MISS
4220,46,WRITE,MISS
4221,45,READ,HIT
4222,47,WRITE,MISS
4223,77,WRITE,MISS
4224,79,READ,MISS
4225,79,WRITE,HIT
4226,221,READ,MISS
4227,221,WRITE,HIT
4228,223,WRITE,MISS
4229,224,WRITE,MISS
4230,164,READ,MISS
4231,165,WRITE,MISS
4232,163,WRITE,MISS
4233,164,READ,HIT
4234,16,WRITE,MISS
4235,18,READ,MISS
4236,10,READ,MISS
4237,11,READ,MISS
4238,13,READ,MISS
4239,21,WRITE,MISS
4240,20,READ,MISS
4241,62,WRITE,MISS
4242,60,READ,MISS
4243,58,READ,MISS
4244,59,WRITE,MISS
4245,166,WRITE,MISS
4246,164,READ,HIT
4247,162,READ,MISS
4248,66,WRITE,MISS
4249,186,READ,MISS
4250,187,READ,MISS
4251,188,WRITE,MISS
4252,189,READ,MISS
4253,191,WRITE,MISS
4254,193,WRITE,MISS
4255,191,READ,HIT
4256,198,READ,MISS
4257,30,WRITE,MISS
4258,83,WRITE,MISS
4259,84,READ,MISS
4260,82,WRITE,MISS
4261,81,WRITE,MISS
4262,64,WRITE,MISS
4263,66,WRITE,HIT
4264,66,READ,HIT
4265,64,READ,HIT
4266,62,WRITE,MISS
4267,62,READ,HIT
4268,62,WRITE,HIT
4269,62,WRITE,HIT
4270,61,WRITE,MISS
4271,62,WRITE,HIT
4272,61,READ,HIT
4273,110,WRITE,MISS
4274,110,READ,HIT
4275,48,READ,MISS
4276,49,WRITE,MISS
4277,173,WRITE,MISS
4278,171,WRITE,MISS
4279,171,WRITE,HIT
4280,170,READ,MISS
4281,169,WRITE,MISS
4282,92,WRITE,MISS
4283,93,READ,MISS
4284,95,READ,MISS
4285,94,READ,MISS
4286,94,WRITE,HIT
4287,92,READ,HIT
4288,43,READ,MISS
4289,136,WRITE,MISS
4290,135,WRITE,MISS
4291,137,READ,MISS
4292,138,READ,MISS
4293,50,WRITE,MISS
4294,50,WRITE,HIT
4295,50,WRITE,HIT
4296,55,READ,MISS
4297,54,WRITE,MISS
4298,25,READ,MISS
4299,26,WRITE,MISS
4300,25,WRITE,HIT
4301,25,READ,HIT
4302,23,READ,MISS
4303,21,READ,MISS
4304,208,WRITE,MISS
4305,206,WRITE,MISS
4306,205,READ,MISS
4307,204,READ,MISS
4308,203,WRITE,MISS
4309,177,READ,MISS
4310,176,READ,MISS
4311,178,WRITE,MISS
4312,180,WRITE,MISS
4313,178,WRITE,HIT
4314,208,READ,HIT
4315,207,WRITE,MISS
4316,209,READ,MISS
4317,210,WRITE,MISS
4318,211,WRITE,MISS
4319,211,READ,HIT
4320,6,READ,MISS
4321,7,READ,MISS
4322,8,WRITE,MISS
4323,10,READ,MISS
4324,11,WRITE,MISS
4325,53,READ,MISS
4326,55,READ,MISS
4327,53,WRITE,HIT
4328,246,WRITE,MISS
4329,245,WRITE,MISS
4330,243,READ,MISS
4331,65,WRITE,MISS
4332,66,READ,MISS
4333,131,READ,MISS
4334,131,WRITE,HIT
4335,108,WRITE,MISS
4336,106,WRITE,MISS
4337,132,WRITE,MISS
4338,4,READ,MISS
4339,190,READ,MISS
4340,191,WRITE,MISS
4341,191,WRITE,HIT
4342,191,WRITE,HIT
4343,193,WRITE,MISS
4344,193,READ,HIT
4345,194,READ,MISS
4346,193,WRITE,HIT
4347,195,READ,MISS
4348,196,READ,MISS
4349,195,WRITE,HIT
4350,194,WRITE,HIT
4351,192,WRITE,MISS
4352,223,READ,MISS
4353,224,READ,MISS
4354,225,WRITE,MISS
4355,227,READ,MISS
4356,227,WRITE,HIT
4357,204,READ,MISS
4358,206,READ,MISS
4359,203,READ,MISS
4360,201,WRITE,MISS
4361,201,WRITE,HIT
4362,201,WRITE,HIT
4363,199,WRITE,MISS
4364,198,WRITE,MISS
4365,198,WRITE,HIT
4366,200,WRITE,MISS
4367,198,READ,HIT
4368,104,READ,MISS
4369,106,WRITE,MISS
4370,104,WRITE,HIT
4371,15,READ,MISS
4372,14,WRITE,MISS
4373,14,READ,HIT
4374,128,WRITE,MISS
4375,126,WRITE,MISS
4376,151,READ,MISS
4377,153,READ,MISS
4378,151,WRITE,HIT
